"hello, thank much video. is helpful studying. ran problem trying second part. v coder doe take f string., is latest version. what should do?",interrogative
dab made sub . super impressive,positive
great practice course learning python! thank you!,positive
thanks knowledge,positive
"thankyou helping, advance c python programmer.it due coder teach coding.",positive
thank much,positive
kylie can please describe problem step step process move code people can do code listening particular problem description. anyone doe get solution can move code . can plz describe problem statement please special video upcoming video.,interrogative
hi made could help programming like real time project ?,interrogative
je eli to jest dla poca true such to ja to pierdol,miscellaneous
"guess number, user edition, getting syntax error high guess 1 low guess + 1.i getting 2 problem despite copying code completely ditto.",negative
the f string at the beginning is the same a format(),miscellaneous
"i love your training video. i wanted to polish up my python and really like how interactive it is. i do have 1 question, how do you get your response to indent enter like yours during your video? my response is displayed all in one line so have to scroll to the right a i read the response.i wa going to attach screenshot but cannot on here.",miscellaneous
i learned that you can make a condition for the while loop. instead of making it a while true loop then an exit statement somewhere in the program that will close the program.,corrective
just because you are beautiful i just watching you here me only,miscellaneous
loved,positive
oh man amazing. thank much kylie!,positive
the dab got me so hard,miscellaneous
"could anyone explain why input guess 0 5th line code guess number (computer) part 2. understand function loop, still do understand why eliminate random number 0 saying guess 0 . thank advance.",interrogative
"hi, really good explanation guess number project. thanks",positive
"i think you are a chinese japanese! how it is possible that, a girl can code!i thought that, they only can cook and produce baby .",miscellaneous
useful practice 12 project python including judoka solver etc.,positive
wa eth 392 two month ago. maybe she is talking about a different eth.,miscellaneous
"great video!but, is easier use something like code rock, paper, scissors game? hate, am curious see can done way :) import random player input( rock, paper scissors?: ) computer random.choice( 'rock', 'paper', 'scissors' ) player computer: print( tie! ) eli (player 'paper' computer 'rock') (player 'rock' computer 'scissors') (player 'scissors' computer 'paper'): print( won! ) else: print( lost )",interrogative
0 140 160 180 100 120 140 160 190 120 150 180 110,miscellaneous
"hey could someone please explain, get error whenever try run code geniuscomputerplayer: traceback (most recent call last): file c: user admin desktop tic tac toe game.py , line 124, module play(t, x player, player, print game true) seth false operating ai reduce load computer file c: user admin desktop tic tac toe game.py , line 93, play game.make move(square, letter): file c: user admin desktop tic tac toe game.py , line 40, make move self.board square ' ': typeerror: list index must integer slices, nametype finished 0.91s",interrogative
"hello, did understand why put (user,computer) line 11 minute . would okay wrote is win: ?",interrogative
did dab u,interrogative
what pre beginner courses. wa much fast me.,interrogative
hello sister how can put phone device python can try,interrogative
"kylie ying, i should try the photo editor and try this myself before asking someone else, but here go anyway: how about a shadow detector? i take photo and sometimes the bird is partly in the sun and partly in the shade. i would want to lighten the shaded area only. another function from photoshop i might try to mimic is the corner blur, which blue a concave arc in all four corners, making some photo easier on the eyes. your program is superior to photoshop in at least one way: you could run the same process n a folder full of photos. i tend to do the same general editing to most photos, anyway",miscellaneous
how can play tic tac toe file,interrogative
are sure are beginner,interrogative
"dab though! thanks, help allow!",positive
chair are so more comfortable for short people,miscellaneous
"why output is different, mine v code run terminal",interrogative
"why do end sentence low, deep, voice pitch like old person? cannot stop hearing that. how annoying",interrogative
hello please need code face likeness detection (face anti spoofing) please one can help really need thanks,imperative
"sorry! issue guess number (not getting 2nd part run, run first part)",negative
"second part computer guess , not run. even copied github. keep running def guess(x) only, using charm. thought would greatly appreciated.",negative
0 is joke?,interrogative
nice confusing,negative
"computer number guessed, is solution straight forward? import random high 100 low 0 user input user input ! c : x random.ranking(low,high) user input input( is high (h),too low (l) correct(c)? .format(x) user input h : high x user input l : low x print( yay number is .format(x)",interrogative
code damn complicated,negative
useful information added watch later,positive
nan,
"i am only 9, but have extreme scratch knowledge, so my mum suggested to do python!",miscellaneous
unresolved import 'sample marlins'can someone help solve this? am new way,interrogative
"know nobody wrote something thing , find terribly attractive",positive
"hey do know are really pretty , can add advantage must try.",interrogative
omg cute !,positive
can somebody explain why hangar game will start:(,interrogative
"rock paper scissors: why doe def is win have player opponent instead of user computer? also, i added a print statement so one can see what the computer is choosing every time. check: import random def play(): user input( 'r' for rock, 'p' for paper, 's' for scissors ) computer random.choice( 'r', 'p', 's' ) print (computer) if user computer: return 'its a tie' if is win(user, computer): return 'you won!' return 'you lost!' def is win(user, computer): if(user 'r' and computer 's') or (user 's' and computer 'p') or (user 'p' and computer 'r'): return true print(play()",miscellaneous
cool video. how did placed comment line minute made selection?,interrogative
please c project,imperative
why wa started python brush tutorial is god,interrogative
how play again? rps thing?,interrogative
"called 'player.py', 'tic tac toe.py' rename 'tic tac toe.py'. still problem 'unresolved reference'.",negative
i wa enjoying myself and then.tictactoe,miscellaneous
anyways beautiful !,positive
am beginner wa wondering what ide is using.,interrogative
"do understand why rock paper scissors game made function winning, why directly go statements?",interrogative
yay! subscribed channel.,positive
"never dab, people. it is the most cornballish thing you can do.",miscellaneous
want software engineer google?,interrogative
such! i did it again. but type: int(input(message),miscellaneous
tic tac toe created 2 different python file wrote thing like got error message: x player humanplayer('x') nameerror: name 'humanplayer' not defined,negative
"i have to modify these line to: def guess(x): random number random.ranking(1, x) guess: int 0 while guess ! random number: guess input(f'guess a number between 1 and x : ') error: in guess if guess random number: typeerror: ' ' not supported between instance of 'str' and 'int' and when i put input(int(), then i got the error: valueerror: invalid literal for int() with base 10: 'guess a number between 1 and 10: '",miscellaneous
oh god. forget 'n' 'ranking'. silly error could give much headache? okay . code not functioning yet.,negative
my 'guess 0' is warning me that: shadow name 'guess' from outer scope why?,miscellaneous
on hangar what do i print in the end,miscellaneous
i am stuck on the hangar project,miscellaneous
random package doe recognize 'radiant'. why?,interrogative
"charm is accusing error. doe find tribute 'radiant' guess number exercise.somebody have error?excuse asking here, find stackoverflow either.",interrogative
"thank much, learnt lot one top video lot get done small time!",positive
"hello thank taking time series videos, great programmer, need improve teaching skills, series video beginner maybe medium level more. example hangar game minute user input input('type something:') print(user input) testing input, change explain removing letter continue minute 305 last part code hangar() call function play game, explain that, maybe take pause recap code people notice change, beginner less, hard find!. thanks time !",positive
writing's not that easy,miscellaneous
hangar is working run it. what can issue?,interrogative
purchased eth published video.,positive
well you can just use 3 single quote to write a big sentence. just saying,corrective
"hangar exercise, put file words.py directory give error : module named word . help ?",interrogative
"does, really teacher.",positive
"also are hot, are single lol?",interrogative
"fyi random.ranking(low, high) doe not throw an error when low and high are the same.",miscellaneous
harry potter op,miscellaneous
"damn, cannot understand rock paper scissors all. have player opponent variable did even assign.can someone explain boolean pls?",interrogative
"can somebody helm homework.i am beginner python.thanks advancecreate global variable called myuniquelist. should empty list start. next, create function allows add thing list. anything is passed function should get added myuniquelist, unless value already exists myuniquelist. value doe exist already, should added function should return true. value doe exist, should added, function should return false finally, add code function test out. should add different elements, showcasing different scenarios, finally should print value myuniquelist show worked.",interrogative
"whole time i wa looking at you , and forgot to learn",miscellaneous
the word essentially and actually may have been burnt to the ground.,miscellaneous
feel like you are teaching above beginner level.,miscellaneous
labor of robotic and engineering only in future,miscellaneous
dubbing start video instantly merit like,positive
i will now be putting this on my resume and submit application at apple,miscellaneous
cool. really like movable attitude.,positive
guessing beginner month practice? go way fast.,negative
lie ying single? haha. wicked tutorial.,negative
my teacher: for homework create a python project well i am going to find yt vid also meet a plus from watch yt,miscellaneous
channel bass!,positive
"so, completely new to coding, not at all used to the nuances, i couldn t get hangar() to display in the command line at all, i knew i wa missing some sort of syntax to get it to initiate. finally after reaching about 6 time i noticed the hangar() at the very bottom of the code. i still had user input input( type something: ) print(user input) this wa never called out and only appears on screen from to 315. i am guessing this is an editing issue? but it wa an incredible frustration for someone who is just now trying to grasp everything. :( first issue i have had with these project so far, so not to take anything away from the 3 hour video that probably took 30+ hour to make.",miscellaneous
is enough have taken beginner course code projects?,interrogative
loved amazing video,positive
pretty cool,positive
thank much sharing yr knowledge,positive
"third project, guessing computer. should first conditional low high guess low?",interrogative
and i thought dating wa dead since 2018.,miscellaneous
a funny a smart she is.,miscellaneous
thanks great tutorial. wondering what ide were using video?,interrogative
"trying create chariot.i beginner. import random po rest amazing , fantastic , good neg rest bad , terrible , horrible , sad true: user reply input( day? ) user reply random.choice(pos rest): print( amazing ) eli user reply random.choice(neg rest): print( sorry ) working. keep getting wrong print message appearing, whenever type response. also tried . import random po rest amazing , fantastic , good neg rest bad , terrible , horrible , sad true: user reply input( day? ) user reply random.choice(pos rest): print( amazing ) eli user reply random.choice(neg rest): print( sorry ) else: print( huh ) using true keep running program test out. help pls!",imperative
httpsoutu.be 5sabha3bj5a,miscellaneous
these film are pre recorded. she is just explaining what she ha done previously . some of the code line are once there in the code and once disappeared in the next run.,miscellaneous
love it!,positive
i think i need your watsapp to kick me forward,miscellaneous
"think true beginner would lost time reach tic tac toe. problem fairly simple, solution provided seem much advanced beginner level. beginner watching, pace extremely fast hard follow hoping learn anything. many like video, perhaps not overly popular opinion, seems like advanced (or moderate) solution beginner problem . kylie clearly knowledgeable , certainly not 2nd step following mike date course path learning python https: ww.youtube.com watch?v rfscvs0view&ab channel freecodecamp.org",negative
first time seeing beautiful girl.,positive
got completely lost tic tac toe,negative
tic tac game definitely hard code. not really beginners.,negative
can get code like random marlin zombie etc?,interrogative
awesome want like speaking python fluently. good job thanks time,positive
love !,positive
good coding skills!,positive
what is using write codes?,interrogative
what is python? please serious reply,interrogative
can do tutorial how type faster next? thank you!,interrogative
"one: literally one: free code camp: let introduce great programmer, great content",positive
is charango?,interrogative
"hangar project: why do used letter appear strange sequence, sequence added them? entered e, a, i, o, you, s, t, r, h, m, d, p show as: e, t, d, you, h, p, r, s, i, m, o,",interrogative
perfect! absolutely perfect!,positive
"hey, min max function range really confusing (i know gist going on, debugging pain), maybe block guard (works whenever get lost). thanks tutorials! awesome (i actually made minesweeper game! cool!)",positive
"hangar game hard actually win, sadly",negative
"thanks tutorial, looking building something cool also complicated. click away saw tic tac toe ai part description. made this. challenge friends. great day. make simple chess ai tutorial would great. anyway thanks ai tutorial.",positive
"second project have guess number, got process finished exit code 0 response, nothing wa ran. know am beginner need help getting threw learning curve. anyone can help would really appreciate thanks!",interrogative
"love do, also try explain complex idea beginner language channel, would appreciate support https: ww.youtube.com channel uc6n4i972z7f ozmuwdaks1q",positive
"rock paper scissors with while loop for repetitive play if you loose, i find it more easy to follow import random def play(): option 'rock', 'scissors', 'paper' won 0 tie 0 loose 0 while won ! 1: if tie 1: print( tied ) if loose 1: print( loose! ) user choice input( chose one of para , foarfece, partie : ) computer choice random.choice(options) print (f the computer ha chosen : computer choice soo you. ) if user choice computer choice: print( tied ) tie 1 if user choice rock and computer choice paper : print( loose! ) loose 1 if user choice rock and computer choice scissors : print( you are a champ! ) won 1 if user choice scissors and computer choice rock : print( loose! ) loose 1 if user choice scissors and computer choice paper : print( you are a champ! ) won 1 if user choice paper and computer choice scissors : print( loose! ) loose 1 if user choice paper and computer choice rock : print( you are a champ! ) won 1 play()",miscellaneous
know. good thing quit python,positive
great course. please add timestamp,imperative
"hey guys, have window laptop pen touch screen. could anyone please recommend good, preferably free program am able easily type use pen draw map idea concept like one 7. would help programming engineering degree. thanks alot",interrogative
excellent china re denial,miscellaneous
stop making so many comment,miscellaneous
"love far! projects, noticed small error final code tic tac toe game, player.py say ' turn. input move (0 9): ' 0 8 instead, since 9 case invalid.",positive
i am stuck on trying to run this in my cmd on windows. when i try running marlins.py nothing happens,miscellaneous
"fak python, i just want to se you ultramented",miscellaneous
thank mem,positive
"love do, also try explain complex idea beginner language channel, would appreciate support https: ww.youtube.com channel uc6n4i972z7f ozmuwdaks1q",positive
"can anyone explain please? got lost line code, everything else is crystal clear. thanks!",interrogative
like lady,positive
what is wpm?,interrogative
these are beginner projects?! . .,miscellaneous
"hey kylie, thanks bunch this! really great, clear explanations. using student small chunk love it!",positive
cannot help think acute smart,positive
look way easier java. think going learn one next.,positive
tapped rock paper scissors haha. skip judoka part head hurt lol. clever girl well presented though checking channel,positive
great job !,positive
"really dislike fact stopped live coding project fourth project, still good presentation",negative
cute,positive
"5 really do like youtube decide u audience what is important learn. would have loved explanation how represented minesweeper terminal. cannot read mind audience know what audience needs, maybe am taking course problem set need printed terminal. maybe logic behind code look like is della helpful someone programming linux. why do get decide what is important people have never interacted with?",interrogative
what code editor are use coding 12 project,interrogative
https: ww.youtube.com watch?v zq5gykqkepg&t 16,miscellaneous
"hi kylie, good job! can do video explaining how translate logic tic tac toe ai python code. get explanation concept would like bit explanation how writing code. again. awesome! :)",interrogative
saw till realized great tutorial shah alla tomorrow sure love go thru practicing her. thank wonderful time taken help us.,positive
nan,
lol did program u sub?,interrogative
"have understood 4 hr video mike channel, could someone (who watched video) tell is much knowledge sufficient ?",interrogative
super cool,positive
"appreciate video not need 3 hour go this, could shared code. make truly presentation worthy, consider making animation videos. teaching others not talking know opinion. see 3blue1brown perfect example.",negative
"thought python snake.you lot project .i find snake video.but beautiful.someone said anaconda video.in video anaconda seen except computers.computer people speaks different language.python, anaconda, panda.very crazy.",positive
great job . . . . . .,positive
"have specific question regarding plotting. have model return output csv. data is sorted following way (just example): three columns: technology price year technology name continue column, changing name new technology is represented. year are 20 year period, technology doe have price given year, row is displayed. technology appear 20 time 20 prices, maybe 15 time 15 prices. example: technology price year bmw 1997 bmw 1998 bmw 56500 audi 47500 1997 audi etc. how can plot technology together (bmw, audi, mercedes etc.) price one graph year 1997 2017 example? are correctly displayed even audi doe have value 1998 example. have tried lot panda stuff cannot seem make work. would like have stacked area chart.",interrogative
thanks video. think fall love going learn programming python! ),positive
love,positive
how do get line indentation?,interrogative
is one thinking is hot?,interrogative
lie ying is even typing! damn! what is butter smooth speed!? voice word typed editor are totally sync! like point! respect! great video!,interrogative
thanks help learn goal mind project python explanation please,positive
noise,negative
"well, fun",positive
thank sharing this. could get hangar work. input would display enter letter.,positive
bangladesh?,miscellaneous
"hangar game, get error cannot import word words.does anyone know how fix this?",interrogative
not got no mac,negative
thanks lady new subscriber,positive
"anyone indentation errors, try converting tab spaces. worked me.",positive
got lost tictactoe,negative
"*can someone please check how is tell what should have done differently?* import random def chessgame(): random number random.randrange(1,50) guess 0 random number ! guess: guess str(input( guess number 1 50: ) guess str(random number): print( correct, number wa + str(guess) else: print( sorry number wa incorrect. please write number correctly try again! ) chessgame()",interrogative
show,positive
wow! totally beginner try,positive
love darling,positive
thinking study python.but coding.suicide better,negative
think beginner ?,negative
thank much! writing day one python learning journey. perfect. love clear make everything seem. total novice obvious worked hard craft expert.,positive
good!,positive
your unbearable tic tac toe iq cannot beat me. i beat him in the first try!,miscellaneous
funny. thank much!,positive
() 5. hangar,miscellaneous
serious problem: png.py file keep getting error running. how should trouble shoot this? is python version something else?,interrogative
why doe freecodecamp support ads?!,interrogative
"wow, beautiful.",positive
wow! way asking subscribe.,positive
damn tic tac toe hard man!,negative
"watching 3 hour content , what is output . mean completing am ready job ?",interrogative
can watch make project am totally new python?,interrogative
"thanks inspiring idea project simple games. easter egg: already know, video (the hangar part) create method 'get valid word()' without returning 'word' upper method called. also looked repo fixed. following video sometimes comparing project github.",positive
"am wondering, hangar.py script. want computer show letter initially user guessing, (not showing letter course), what should change code? .i guess is little complicated",interrogative
ok. kind rush through.,positive
can someone explain tic tac row do fully get it? row self.board i*3:(i+1)*3 *3 range(3) :,interrogative
beginner trouble. lol. thought going way easier via.,negative
"thanks, skip step like channel explain everything like explaining kid",positive
"ob 1: def get valid word(words): word random.choice(words) ' ' word ' ' word: word random.choice(words) return glabra.upper() changed: def get valid word(words): word random.choice(words) here, selecting word. ok? return word.upper() really, thanks lot examples. taking note studying. take care. bye.!",positive
"hi, thank channel, trying learn photon. changed last logic feedback 'c': print(f'yay! computer guessed number, guess data , correctly ') eli feedback ! '': print(f'yay! computer guessed number, guess data + 1 , correctly ')",positive
waiting for project on python :) . i know it is a lot xd,miscellaneous
https: youtube.com channel urdu4tt6j2k1lefvhxdgd31w free coding video,miscellaneous
"in case anyone is curious, when you initiate randomcomputerplayer vs. geniuscomputerplayer for iteration at 0, it take about 6 minute to process in terminal. so just hold tight!",miscellaneous
"can someone help debug code am getting nameerror name 'tictactoe' is defined. import time player import humanplayer, randomcomputerplayer class tictactoe: def init (self): self.board '' range(9) will use single list represent 3x3 board self.current winner none keep track winner def print board(self): is simply getting row row self.board i*3:(i+1)*3 range(3) : print(' ' + ' '.join(row) + ' ') taticmethod def print board num(): 0 1 2 etc (tells u what number corresponds what box) number board str(i) range(j*3, (j+1)*3) j range(3) row number board: print(' ' + ' '.join(row) + ' ') def available moves(self): return return i, spot enumerated(self.board) spot ' ' def empty squares(self): return ' ' self.board def num empty squares(self): return len(self.available moves() def make move(self, square, letter): valid move, make move (assign square letter) return true. invalid, return false self.board square ' ': self.board square letter self.winner(square, letter): self.current winner letter return true return false def winner(self,square,letter): winner 3 row anywhere. have check these! first let u check row row ind square 3 row self.board row ind*3 : (row ind + 1) * 3 all( spot letter spot row ): return true check column col ind square % 3 column self.board col ind+i*3 range(3) all( spot letter spot column ): return true check diagonal square is even number (0, 2, 4, 6, 8) are move possible win diagonal square % 2 0: diagonal1 self.board 0, 4, 8 left right diagonal all( spot letter spot diagonal1 ): return true diagonal2 self.board 2, 4, 6 right left diagonal all( spot letter spot diagonal2 ): return true return false def play(self, game, x player, player, print game true): return winner game! none tie print game: game.print board num() letter 'x' starting letter literate game still empty square (we do have worry winner will return which break loop) game.empty squares(self): get move appropriate player letter '0': square player.get move(game) else: square x player.get move(game) let u define function make move! game.make move(square, letter): print game: print(letter + f' make move square square ') game.print board() print('') empty line game.current winner: print game: print(letter + 'wins!') return letter made move, need alternate letter letter 'of letter 'x' else 'x' switch player letter 'x': letter 'of else: letter 'x' time.sleep(0.8) wait, what won? print game: print('it 's tie!') name ' main ': x player humanplayer('x') player randomcomputerplayer('of) tictactoe play(t, x player, player, print game true)",interrogative
"daniel hoffman, yet should try teaching coding without looking resource human pace. tantamount cheating act pouring brain spontaneously without looking anything. case believe. perhaps even opposite true, should try human pace.",imperative
nan,
getting error tictactoe not defined.,negative
tic tac toe dont work run immediately finish can play do something tun script. what do?,interrogative
am lost right bat. what program is writing in? what is python?,interrogative
everybody make mistake what? is ridiculous.,interrogative
"3 nice picture took splash.com , also happens wallpaper.",positive
exciting thank you!,positive
"c school, python look fun trying could not anything understand almost everything watching. also python felt complicated downloading, think going install trash computer left file everywhere.",negative
"great video! question rock paper scissors: ran program everything except running play() bottom instead print(play(). printed input question fine, typed 'r' had error nameerror: name 'r' is defined . fixed print(play(), ran perfectly. am confused what changed added print command around play() function. could explain what difference is? thanks!",interrogative
host amazing. nice work! learnt lot new stuff. need part 2. 10 intermediate python projects! please.,positive
"hey kylie, should think making dmy course. is best beginner python course have seen have actually had pay previous ones. also, are familiar script? need get started learning java honestly do know start.",interrogative
kylie learned python really good refresher class me. thank work.,positive
good job k,positive
start,miscellaneous
start,miscellaneous
"beginner all, nice project",positive
course content () 1. marlin (64) 2. guess the number (computer) (137) 3. guess the number (user) (214) 4. rock paper scissors (245) 5. hangar (353) 6. tic tac toe (599) 7. tic tac toe ai (153) 8. binary search (176) 9. minesweeper (115) 10. judoka solver (254) 11. photo manipulation in python (219) 12. mark chain text composer,miscellaneous
"love love loops, living' edge!",positive
dab hard. take break,negative
"at and before that, i thought x mean a 10. because you know in roman numbers, x mean 10. and at around 200 or 210 the girl change the x into , i wa like what !? you could do that ? , and when i look back and re watch the formula, i realized that x is just a variable, and the formula make more sense now.",miscellaneous
how can open,interrogative
print(marlins) box how wa opened.?,interrogative
confusion,negative
ringed soo hard intro (,negative
"really helpful ,thank",positive
how hell is typing comment is explaining hand moving air ?can anyone give reasonable explanation ?,interrogative
hit like immediately dubbed,positive
nice,positive
"much want like video, cannot follow. must beginner level. tic tac toe project completely lost. not understand typing lol come back later guess.",negative
"excuse me, wa trying follow along, may ask what is ide are using video madam? wa using charm video mike dane, look like are using different one, could please tell? thank much amazing video!",interrogative
"can someone help me, wrote code rock paper scissors every time try play type answer nothing happens. how do submit answer?",interrogative
thank much sharing yr knowledge.love canada,positive
i want to thanks a lot to the crew of freecodecamp and kylie for taking the time to teach python 3,miscellaneous
"great job videos! simple, thorough.",positive
do understand following statement user letter alphabet used letters: what doe dash alphabet used letter stand for?,interrogative
dubbed channel cute intelligent,positive
love you!,positive
made tutorial make hangar game complete beginners. check,imperative
finally!,miscellaneous
anyone using python 3.9 photoshop project friendly note string error python longer support would recommend using python 3.8 project work properly.thanks cool project include great understanding,imperative
freecodecamp gift humanity !,positive
wow 12 inch python. lol,positive
especially like talk type time. talking recorded typed previously make talk much lively : ) putting *lot* work this! almost forgot: please continue keep error bug videos!,imperative
she move at super speed through this stuff,miscellaneous
"far head one still nice, hope make learn python.",positive
yoo cool,positive
"curious is effective way learning, copying code?",interrogative
she is a gun,miscellaneous
3 min in and no idea lol. one day!,miscellaneous
hate snake no python me.,negative
thumb list max break,positive
i m a captain america fan too,miscellaneous
brush some people are so smart lol,miscellaneous
which ide are using?,interrogative
okay got everything done. how do run tic tac toe game? like press button nothing happens. am supposed print something?,interrogative
"hey, how did placed comment line minute made selection? cool stuff!",interrogative
"hangar, am getting word. whatever letter write is added word. added letter will update actual word. edit : what did wa change string.acid uppercase string.acid lowercase change .upper() stuff .lower() work now. everything is is lowercase though.",interrogative
do have free coding camp kids? grandson took intro course loved it. cannot seem find anything would meet needs. is 9 year old.,interrogative
(in theory): wow! great course intro scripting! (in reality): cannot even get sdk install find required library module,negative
"whenever kylie type without placing semicolon end, head like odd. guess get used way pythonistas soon. java c+ world, haha. nice tutorial. loved it.",positive
best tutor freecodecamp.org while.,positive
config mark chain in python for compose generate text it subject that i thought be interesting.,miscellaneous
"nice, python book would recommend buy online read learn too. thanks",positive
marlins64 guess the number(computer)137 guess the number (user) 214 rock paper scissors 245 hangar 353 tic tac toe 599 tic tac toe ai 153 binary search 176 minesweeper 115 sook solver 254 photo manipulation 219 mark chain text composer,miscellaneous
who know markovian parallax designate?,interrogative
"thank ! video! work along. honest , lost hope. studied studied tech background becomes difficult retain learnt. going bring back good solid revision everything. thanks , take care stay safe",positive
lovely 3,positive
wow. good video!,positive
what editor debugger do recommend?,interrogative
lol that mad lib got wild.,miscellaneous
i reached tictactoe and my brain gave up. i have been studying javascript since april and i can get a lot of what you are doing but those loop are beyond my understanding.,miscellaneous
i wrote random.choices with an s by mistake and then i tried to win my computer rock paper scissors for 20 minute thinking it wa cheating,miscellaneous
how come terminal generates new window?,interrogative
who else start learn python ?,interrogative
very bos kylie it is all a matter of syntax. :) i did those starter example and the rest in 1981 on derby's srl basic then in procedure in the ql a few yr later. we used to enter machine code into string and poke it into memory sequentially byte by byte and then run it at the mem loc where it wa stored in ram that is before the compiler were even on the market. randuser 16384 wa the address it wa done in 16k of memory! code wa stored on cassette tape at 300 band.,miscellaneous
beautiful voice love,positive
interesting long video,positive
course content () 1. marlin (64) 2. guess the number (computer) (137) 3. guess the number (user) (214) 4. rock paper scissors (245) 5. hangar (353) 6. tic tac toe (599) 7. tic tac toe ai (153) 8. binary search (176) 9. minesweeper (115) 10. judoka solver (254) 11. photo manipulation in python (219) 12. mark chain text composer,miscellaneous
"please, someone help got error module named",imperative
awesome! team!,positive
can guy make video java project well.,interrogative
beautiful smart,positive
"look, ma! coding with no hands!",miscellaneous
keep good work!new subscriber!,positive
cool video! subscribed channel! thank you!,positive
"which logic r s, p, p are ?",interrogative
dab ruined whole excitement video,negative
i am doing all this project after my current exam for sure .,miscellaneous
thank milan!,positive
thank princess. learning python.,positive
thank kylie ying,positive
wuu,positive
english subtitle please,imperative
"i be like: man, this is going to be difficult (the dab in the beginning)me: i am loving it",miscellaneous
dab!? in 2020!?,miscellaneous
:,miscellaneous
"get error: file marlins.py , line 8 print(f subscribe youtube ) syntaxerror: invalid syntax is problem",interrogative
thanks looking forward more.,positive
6 what doing? learning,interrogative
"thanks video. new python far find example useful. looking forward trying rest programs. rock, paper, scissors game added print statement (f'the computer chose: computer ') know computer picked.",positive
wow! great course! thank you.,positive
one thing the timestamp guy missed. 0. dab!,miscellaneous
information illegal prosecutor hard time consisting real criminal committing cyber crime due fact programmer cover power knowledge frame anyone.,negative
"i read in some place if you add a start on the description, youtube will make the time stamp",miscellaneous
nice explained good coding,positive
neat. thank,positive
which python editor have used video?,interrogative
best . amazed. thank you!,positive
cannot wait watch video channel thank much sharing this.,imperative
thank fcc.,positive
"even you used a sorted list for the time analysis, but one of the key point that should have been stated is the list array must be sorted in order for the binary search to work.",corrective
which ide is used ? please guide,interrogative
"wood! freecodecamp, mind reader.",positive
"large variety ideas, great job kylie!",positive
o4 nice mac.,positive
start video made love great content!,positive
"old python projects, fresh tutorial",positive
great teach code significant,positive
rootetworkautomation 1: ssh chris bad owner permission root .ssh configcould please help resolve error am getting. am trying ssh switch gns3 network am getting error,interrogative
proper!,positive
"graduated mit electronics physics. wow. computer science degree learned hack nasa using html . kidding, physic electronics quite hard believe.",positive
"thank you, kylie ying! learned ton youtube channel, exposure well deserved!",positive
beginner person starting learn skill take part activity. nothing video relates beginners.,negative
did chu just dab in december 2020,miscellaneous
i also do video about programming!,miscellaneous
"came for the projects, stayed for the dab lmaz",miscellaneous
good,positive
that dab looking kind of fresh though.,miscellaneous
i have not seen a dab since 2015,miscellaneous
awesome!,positive
"sorry wrong. whoever start playing can win every time. let play, please. first choose one vertex square. genius choose square any, matter. choose another vertex square. g. forced choose square 2 square prevent winning. choose another vertex 2 opportunity complete row cannot avoid defeated !",imperative
waiting stuff,imperative
"cannot believe content free! excellent video, thank you! present explain well",positive
thanks.,positive
liked last one,positive
hey i think this is the same person who made a video about tic tac toe game theory video,miscellaneous
really liked idea! hope language,positive
favorite teacher lol subscribing need learn,positive
"since nobody check the description, here you go: course content () 1. marlin (64) 2. guess the number (computer) (137) 3. guess the number (user) (214) 4. rock paper scissors (245) 5. hangar (353) 6. tic tac toe (599) 7. tic tac toe ai (153) 8. binary search (176) 9. minesweeper (115) 10. judoka solver (254) 11. photo manipulation in python (219) 12. mark chain text composer",miscellaneous
best thank project,positive
omg! great video awesome teaching. thank soo much making school kid enhance python : ) way 11230 view 1 hour!,positive
no video time stamp no watch,negative
video incredible helpful. cannot thank enough,positive
she dubbed and i am out !,miscellaneous
great presentation skills.keep keeping on.,positive
can learn python own?,interrogative
"racial, salute desde per",miscellaneous
course content () 1. marlin (64) 2. guess the number (computer) (137) 3. guess the number (user) (214) 4. rock paper scissors (245) 5. hangar (353) 6. tic tac toe (599) 7. tic tac toe ai (153) 8. binary search (176) 9. minesweeper (115) 10. judoka solver (254) 11. photo manipulation in python (219) 12. mark chain text composer,miscellaneous
project in java pas,miscellaneous
nan,
how type fast?,interrogative
mark chain composer project at 0,miscellaneous
timestamp guy are you?,interrogative
everybody make mistake but we cannot go back and debug every mistakes. that is what we call lesson learned with regret,miscellaneous
perfect epic video,positive
thank explains well!,positive
"please upload php, project 2020 please",imperative
nice video! needed lecture,positive
love kylie.glad see,positive
super,positive
channel one best youtube,positive
just in time for winter break,miscellaneous
"dab , epic way start course",positive
love channel lot,positive
notification channel put smile face.,positive
am interested learning new language blockchain. have advanced account finance tax background. would one guide investing minute new learner.,interrogative
kylie ying,positive
could put timestamp?,interrogative
perfect me!,positive
thanks,positive
omg watch video got excited see,positive
luck,positive
thanks mam collection cool awesome project,positive
"awesome!, thank much!",positive
perfect timing guy great,positive
po thanks),positive
dab beginning already showed video would epic,positive
is amazing. am like 4 10 python knowledge hard learn like without goal mind. much fun learn making useful fun apps game v is string. why should care,interrogative
despacito,miscellaneous
how can create app using python.plz answer,interrogative
6the,miscellaneous
long live freecodecamp.org,positive
thanks,positive
4th,miscellaneous
yo,miscellaneous
way! perfect timing!,positive
3,miscellaneous
woo i am first commented and 2 viewer,miscellaneous
first,miscellaneous
join me in my new coding interview training program: http: techinterviewpro.com,miscellaneous
oh love type content made past,positive
is guy ripped off?,interrogative
cannot believe amount commercial video has. one type algorithm. annoying.,negative
